ActorID,Name,BaseAttack,ProjectileAttack,ElementPower,WeaponDurability,MineruDurability,CanFuseToArrow,ArrowMultiplier,CanCut,AddsShieldAttack,ReplaceProperties,Property1,Property2,Property3,NamingRule,Adjective,BindTypeSword,BindTypeSpear,IconURL,SortOrder
FldObj_ZonauFallingParts_B_Block_Fall_A_01,Ruins Rubble #1,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/FldObj_ZonauFallingParts_B_Block_Fall_A_01.png,587
Obj_FallFloor_A_01,Ruins Rubble #2,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FallFloor_A_01.png,588
Obj_FallFloor_A_04,Ruins Rubble #3,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FallFloor_A_04.png,589
Obj_SkyFallenBox_A_01,Ruins Rubble (Sky) #1,2,0,0,0,10,0,1,0,1,1,Shatter Rock,Zonai Fuse,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_SkyFallenBox_A_01.png,590
Obj_SkyFallenBox_A_02,Ruins Rubble (Sky) #2,2,0,0,0,10,0,1,0,1,1,Shatter Rock,Zonai Fuse,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_SkyFallenBox_A_02.png,591
Obj_SkyFallenBox_A_03,Ruins Rubble (Sky) #3,2,0,0,0,10,0,1,0,1,1,Shatter Rock,Zonai Fuse,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_SkyFallenBox_A_03.png,592
SkyObj_Remains_Block_Fall_A_01,Ruins Rubble (Sky / Sky Mine),2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/SkyObj_Remains_Block_Fall_A_01.png,593
Obj_FallFloor_A_07,Ruins Rubble (Rising Island Chain),2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FallFloor_A_07.png,594
Obj_FallFloor_A_06,Ruins Rubble (Wellspring Island),2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FallFloor_A_06.png,595
Obj_FallFloor_A_05,Ruins Rubble (Depths),2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FallFloor_A_05.png,596
Obj_FallFloor_A_02,Ruins Rubble (Gerudo Desert),2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FallFloor_A_02.png,597
Obj_FallFloor_A_03,Ruins Rubble (Lightning Temple),2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ruins-Rubble,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FallFloor_A_03.png,598
AsbObj_WoodSail_A_01_ForAttachment,Sail,1,0,0,0,5,0,1,0,0,1,-,-,-,Fan,Sail,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_WoodSail_A_01.png,599
Obj_GerudoHoleCover_A_03,Sand-Seal Statue,10,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Sand-Seal-Statue,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_GerudoHoleCover_A_03.png,600
FldObj_SignboardWood_A_01_Trunk,Signboard,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Signboard,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/FldObj_SignboardWood_A_01_Trunk.png,601
BrokenSnowBallForAttachmentLarge,Snowball (Large),3,0,0,0,1,0,1,0,1,1,Ice,-,-,-,Snowball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/BrokenSnowBallForAttachmentSmall.png,602
BrokenSnowBallForAttachmentSmall,Snowball (Small),1,0,0,0,1,0,1,0,1,1,Ice,-,-,-,Snowball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/BrokenSnowBallForAttachmentSmall.png,603
Obj_SpikeBall_B,Spiked Iron Ball,15,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Spiked-Iron-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_SpikeBall_B.png,604
DgnObj_SpikeBall_A,Spiked Iron Ball (Shrine),9,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Spiked-Iron-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_SpikeBall_A.png,605
AsbObj_BoneStick_A_01,Spiny Bone,7,0,0,0,10,0,1,0,0,1,Bone,-,-,-,Spiny-Bone,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_BoneStick_A_01.png,606
AsbObj_SharpRock_A_S_01,Stone,1,0,0,0,10,0,1,1,1,1,Tree Cutter,-,-,-,Stone,-,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_SharpRock_A_S_01.png,607
StoneBall,Stone Ball,3,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Stone-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/StoneBall.png,608
DgnObj_ElectricBoxStone_A_02,Stone Block,5,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Stone-Block,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_ElectricBoxStone_A_02.png,609
DgnObj_BoxStone_A,Stone Box #1,1,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Stone-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_BoxStone_A.png,610
DgnObj_Small_BoxStone_A_02,Stone Box #2,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Stone-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_BoxStone_A_02.png,611
DgnObj_Small_BoxStone_A_03,Stone Box #3,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Stone-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_BoxStone_A_03.png,612
DgnObj_Small_BoxStone_A_04,Stone Box #4,3,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Stone-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_BoxStone_A_04.png,613
DgnObj_SecretBox_A,Stone Box #5,1,0,0,0,10,0,1,0,0,1,Shatter Rock,-,-,Fan,Stone-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_SecretBox_A.png,614
Obj_FallFloor_HyruleCastle_A_01,Stone Shard,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Stone-Shard,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FallFloor_HyruleCastle_A_01.png,615
DgnObj_LargeDungeonWind_Debris_A_01,Stone Shard (Wind Temple),1,0,0,0,10,0,1,0,0,1,Shatter Rock,-,-,Fan,Stone-Shard,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_LargeDungeonWind_Debris_A_01.png,616
AsbObj_StoneRectangle_B_LL_01,Stone Slab,1,0,0,0,10,0,1,0,0,1,-,-,-,Fan,Stone-Slab,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_StoneRectangle_B_LL_01.png,617
Obj_Tumbleweed_A_01,Tumbleweed,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Tumbleweed,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_Tumbleweed_A_01.png,618
DgnObj_FloatingWater_A_01_ForAttachment,Water Globule,1,0,0,0,1,0,1,0,0,1,Water,-,-,-,Water-Globule,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_FloatingWater_A_01.png,619
AsbObj_WoodWheel_A_01,Wheel,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Wheel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_WoodWheel_A_01.png,620
DgnObj_BoardLight_A,Wire Mesh,1,0,0,0,15,0,1,0,0,1,-,-,-,-,Wire-Mesh,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_BoardLight_A.png,621
Kibako_Contain_01,Wooden Box,1,0,0,0,5,0,1,0,1,1,-,-,-,-,Wooden-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Kibako_Contain_01.png,622
